condition,time_s,time_us,R_m,R_um,Rdot_ms,epsilon,rho_m,P_sat_Pa,P_sat_kPa,film_um
T=255K,1.900100000000e-06,1.900100e+00,2.710764459133e-05,27.107645,7.190529,0.158090123,513.491845,2.076842e+05,207.684,22.892355
T=255K,1.910100000000e-06,1.910100e+00,2.717936808914e-05,27.179368,7.172350,0.159354868,512.722965,2.076842e+05,207.684,22.820632
T=255K,1.920100000000e-06,1.920100e+00,2.725091142837e-05,27.250911,7.154334,0.160623118,511.951954,2.076842e+05,207.684,22.749089
T=255K,1.930100000000e-06,1.930100e+00,2.732227621762e-05,27.322276,7.136479,0.161894869,511.178816,2.076842e+05,207.684,22.677724
T=255K,1.940100000000e-06,1.940100e+00,2.739346404515e-05,27.393464,7.118783,0.163170115,510.403552,2.076842e+05,207.684,22.606536
T=255K,1.950100000000e-06,1.950100e+00,2.746447647929e-05,27.464476,7.101243,0.164448854,509.626164,2.076842e+05,207.684,22.535524
T=255K,1.960100000000e-06,1.960100e+00,2.753531506873e-05,27.535315,7.083859,0.165731081,508.846657,2.076842e+05,207.684,22.464685
T=255K,1.970100000000e-06,1.970100e+00,2.760598134293e-05,27.605981,7.066627,0.167016792,508.065031,2.076842e+05,207.684,22.394019
T=255K,1.980100000000e-06,1.980100e+00,2.767647681242e-05,27.676477,7.049547,0.168305984,507.281289,2.076842e+05,207.684,22.323523
T=255K,1.990100000000e-06,1.990100e+00,2.774680296916e-05,27.746803,7.032616,0.169598653,506.495433,2.076842e+05,207.684,22.253197
T=255K,2.000100000000e-06,2.000100e+00,2.781696128686e-05,27.816961,7.015832,0.170894796,505.707465,2.076842e+05,207.684,22.183039
T=255K,2.010100000000e-06,2.010100e+00,2.788695322131e-05,27.886953,6.999193,0.172194409,504.917388,2.076842e+05,207.684,22.113047
T=255K,2.020100000000e-06,2.020100e+00,2.795678021067e-05,27.956780,6.982699,0.173497488,504.125204,2.076842e+05,207.684,22.043220
T=255K,2.030100000000e-06,2.030100e+00,2.802644367579e-05,28.026444,6.966347,0.174804031,503.330914,2.076842e+05,207.684,21.973556
T=255K,2.040100000000e-06,2.040100e+00,2.809594502052e-05,28.095945,6.950134,0.176114034,502.534520,2.076842e+05,207.684,21.904055
T=255K,2.050100000000e-06,2.050100e+00,2.816528563200e-05,28.165286,6.934061,0.177427495,501.736024,2.076842e+05,207.684,21.834714
T=255K,2.060100000000e-06,2.060100e+00,2.823446688092e-05,28.234467,6.918125,0.178744409,500.935429,2.076842e+05,207.684,21.765533
T=255K,2.070100000000e-06,2.070100e+00,2.830349012184e-05,28.303490,6.902324,0.180064775,500.132735,2.076842e+05,207.684,21.696510
T=255K,2.080100000000e-06,2.080100e+00,2.837235669344e-05,28.372357,6.886657,0.181388589,499.327945,2.076842e+05,207.684,21.627643
T=255K,2.090100000000e-06,2.090100e+00,2.844106791881e-05,28.441068,6.871123,0.182715849,498.521061,2.076842e+05,207.684,21.558932
T=255K,2.100100000000e-06,2.100100e+00,2.850962510570e-05,28.509625,6.855719,0.184046552,497.712083,2.076842e+05,207.684,21.490375
T=255K,2.110100000000e-06,2.110100e+00,2.857802954677e-05,28.578030,6.840444,0.185380695,496.901014,2.076842e+05,207.684,21.421970
T=255K,2.120100000000e-06,2.120100e+00,2.864628251985e-05,28.646283,6.825297,0.186718276,496.087854,2.076842e+05,207.684,21.353717
T=255K,2.130100000000e-06,2.130100e+00,2.871438528822e-05,28.714385,6.810277,0.188059293,495.272606,2.076842e+05,207.684,21.285615
T=255K,2.140100000000e-06,2.140100e+00,2.878233910079e-05,28.782339,6.795381,0.189403743,494.455271,2.076842e+05,207.684,21.217661
T=255K,2.150100000000e-06,2.150100e+00,2.885014519241e-05,28.850145,6.780609,0.190751624,493.635850,2.076842e+05,207.684,21.149855
T=255K,2.160100000000e-06,2.160100e+00,2.891780478403e-05,28.917805,6.765959,0.192102933,492.814345,2.076842e+05,207.684,21.082195
T=255K,2.170100000000e-06,2.170100e+00,2.898531908298e-05,28.985319,6.751430,0.193457670,491.990757,2.076842e+05,207.684,21.014681
T=255K,2.180100000000e-06,2.180100e+00,2.905268928319e-05,29.052689,6.737020,0.194815830,491.165086,2.076842e+05,207.684,20.947311
T=255K,2.190100000000e-06,2.190100e+00,2.911991656538e-05,29.119917,6.722728,0.196177414,490.337335,2.076842e+05,207.684,20.880083
T=255K,2.200100000000e-06,2.200100e+00,2.918700209730e-05,29.187002,6.708553,0.197542418,489.507504,2.076842e+05,207.684,20.812998
T=255K,2.210100000000e-06,2.210100e+00,2.925394703392e-05,29.253947,6.694494,0.198910842,488.675595,2.076842e+05,207.684,20.746053
T=255K,2.220100000000e-06,2.220100e+00,2.932075251768e-05,29.320753,6.680548,0.200282682,487.841608,2.076842e+05,207.684,20.679247
T=255K,2.230100000000e-06,2.230100e+00,2.938741967863e-05,29.387420,6.666716,0.201657939,487.005545,2.076842e+05,207.684,20.612580
T=255K,2.240100000000e-06,2.240100e+00,2.945394963469e-05,29.453950,6.652996,0.203036609,486.167406,2.076842e+05,207.684,20.546050
T=255K,2.250100000000e-06,2.250100e+00,2.952034349178e-05,29.520343,6.639386,0.204418693,485.327192,2.076842e+05,207.684,20.479657
T=255K,2.260100000000e-06,2.260100e+00,2.958660234409e-05,29.586602,6.625885,0.205804187,484.484905,2.076842e+05,207.684,20.413398
T=255K,2.270100000000e-06,2.270100e+00,2.965272727418e-05,29.652727,6.612493,0.207193092,483.640544,2.076842e+05,207.684,20.347273
T=255K,2.280100000000e-06,2.280100e+00,2.971871935323e-05,29.718719,6.599208,0.208585405,482.794112,2.076842e+05,207.684,20.281281
T=255K,2.290100000000e-06,2.290100e+00,2.978457964121e-05,29.784580,6.586029,0.209981126,481.945608,2.076842e+05,207.684,20.215420
T=255K,2.300100000000e-06,2.300100e+00,2.985030918701e-05,29.850309,6.572955,0.211380253,481.095033,2.076842e+05,207.684,20.149691
T=255K,2.310100000000e-06,2.310100e+00,2.991590902868e-05,29.915909,6.559984,0.212782785,480.242387,2.076842e+05,207.684,20.084091
T=255K,2.320100000000e-06,2.320100e+00,2.998138019355e-05,29.981380,6.547116,0.214188722,479.387672,2.076842e+05,207.684,20.018620
T=255K,2.330100000000e-06,2.330100e+00,3.004672369842e-05,30.046724,6.534350,0.215598062,478.530888,2.076842e+05,207.684,19.953276
T=255K,2.340100000000e-06,2.340100e+00,3.011194054972e-05,30.111941,6.521685,0.217010805,477.672036,2.076842e+05,207.684,19.888059
T=255K,2.350100000000e-06,2.350100e+00,3.017703174366e-05,30.177032,6.509119,0.218426949,476.811115,2.076842e+05,207.684,19.822968
T=255K,2.360100000000e-06,2.360100e+00,3.024199826640e-05,30.241998,6.496652,0.219846495,475.948127,2.076842e+05,207.684,19.758002
T=255K,2.370100000000e-06,2.370100e+00,3.030684109421e-05,30.306841,6.484283,0.221269441,475.083071,2.076842e+05,207.684,19.693159
T=255K,2.380100000000e-06,2.380100e+00,3.037156119362e-05,30.371561,6.472010,0.222695788,474.215949,2.076842e+05,207.684,19.628439
T=255K,2.390100000000e-06,2.390100e+00,3.043615952153e-05,30.436160,6.459833,0.224125534,473.346759,2.076842e+05,207.684,19.563840
T=255K,2.400100000000e-06,2.400100e+00,3.050063702543e-05,30.500637,6.447750,0.225558679,472.475504,2.076842e+05,207.684,19.499363
T=255K,2.410100000000e-06,2.410100e+00,3.056499464348e-05,30.564995,6.435762,0.226995223,471.602182,2.076842e+05,207.684,19.435005
T=255K,2.420100000000e-06,2.420100e+00,3.062923330468e-05,30.629233,6.423866,0.228435165,470.726794,2.076842e+05,207.684,19.370767
T=255K,2.430100000000e-06,2.430100e+00,3.069335392899e-05,30.693354,6.412062,0.229878505,469.849340,2.076842e+05,207.684,19.306646
T=255K,2.440100000000e-06,2.440100e+00,3.075735742752e-05,30.757357,6.400350,0.231325244,468.969820,2.076842e+05,207.684,19.242643
T=255K,2.450100000000e-06,2.450100e+00,3.082124470258e-05,30.821245,6.388728,0.232775381,468.088234,2.076842e+05,207.684,19.178755
T=255K,2.460100000000e-06,2.460100e+00,3.088501664789e-05,30.885017,6.377195,0.234228915,467.204583,2.076842e+05,207.684,19.114983
T=255K,2.470100000000e-06,2.470100e+00,3.094867414864e-05,30.948674,6.365750,0.235685848,466.318866,2.076842e+05,207.684,19.051326
T=255K,2.480100000000e-06,2.480100e+00,3.101221808168e-05,31.012218,6.354393,0.237146179,465.431083,2.076842e+05,207.684,18.987782
T=255K,2.490100000000e-06,2.490100e+00,3.107564931562e-05,31.075649,6.343123,0.238609909,464.541234,2.076842e+05,207.684,18.924351
T=255K,2.500100000000e-06,2.500100e+00,3.113896871092e-05,31.138969,6.331940,0.240077037,463.649319,2.076842e+05,207.684,18.861031
T=255K,2.510100000000e-06,2.510100e+00,3.120217712007e-05,31.202177,6.320841,0.241547564,462.755337,2.076842e+05,207.684,18.797823
T=255K,2.520100000000e-06,2.520100e+00,3.126527538767e-05,31.265275,6.309827,0.243021491,461.859289,2.076842e+05,207.684,18.734725
T=255K,2.530100000000e-06,2.530100e+00,3.132826435053e-05,31.328264,6.298896,0.244498817,460.961174,2.076842e+05,207.684,18.671736
T=255K,2.540100000000e-06,2.540100e+00,3.139114483786e-05,31.391145,6.288049,0.245979544,460.060992,2.076842e+05,207.684,18.608855
T=255K,2.550100000000e-06,2.550100e+00,3.145391767129e-05,31.453918,6.277283,0.247463671,459.158743,2.076842e+05,207.684,18.546082
T=255K,2.560100000000e-06,2.560100e+00,3.151658366503e-05,31.516584,6.266599,0.248951200,458.254425,2.076842e+05,207.684,18.483416
T=255K,2.570100000000e-06,2.570100e+00,3.157914362599e-05,31.579144,6.255996,0.250442131,457.348039,2.076842e+05,207.684,18.420856
T=255K,2.580100000000e-06,2.580100e+00,3.164159835385e-05,31.641598,6.245473,0.251936466,456.439584,2.076842e+05,207.684,18.358402
T=255K,2.590100000000e-06,2.590100e+00,3.170394864120e-05,31.703949,6.235029,0.253434204,455.529060,2.076842e+05,207.684,18.296051
T=255K,2.600100000000e-06,2.600100e+00,3.176619527361e-05,31.766195,6.224663,0.254935347,454.616467,2.076842e+05,207.684,18.233805
T=255K,2.610100000000e-06,2.610100e+00,3.182833902977e-05,31.828339,6.214376,0.256439895,453.701802,2.076842e+05,207.684,18.171661
T=255K,2.620100000000e-06,2.620100e+00,3.189038068154e-05,31.890381,6.204165,0.257947851,452.785067,2.076842e+05,207.684,18.109619
T=255K,2.630100000000e-06,2.630100e+00,3.195232099412e-05,31.952321,6.194031,0.259459214,451.866260,2.076842e+05,207.684,18.047679
T=255K,2.640100000000e-06,2.640100e+00,3.201416072606e-05,32.014161,6.183973,0.260973986,450.945380,2.076842e+05,207.684,17.985839
T=255K,2.650100000000e-06,2.650100e+00,3.207590062944e-05,32.075901,6.173990,0.262492168,450.022428,2.076842e+05,207.684,17.924099
T=255K,2.660100000000e-06,2.660100e+00,3.213754144990e-05,32.137541,6.164082,0.264013762,449.097401,2.076842e+05,207.684,17.862459
T=255K,2.670100000000e-06,2.670100e+00,3.219908392676e-05,32.199084,6.154248,0.265538768,448.170300,2.076842e+05,207.684,17.800916
T=255K,2.680100000000e-06,2.680100e+00,3.226052879313e-05,32.260529,6.144487,0.267067189,447.241123,2.076842e+05,207.684,17.739471
T=255K,2.690100000000e-06,2.690100e+00,3.232187677594e-05,32.321877,6.134798,0.268599025,446.309870,2.076842e+05,207.684,17.678123
T=255K,2.700100000000e-06,2.700100e+00,3.238312859610e-05,32.383129,6.125182,0.270134279,445.376539,2.076842e+05,207.684,17.616871
T=255K,2.710100000000e-06,2.710100e+00,3.244428496853e-05,32.444285,6.115637,0.271672951,444.441130,2.076842e+05,207.684,17.555715
T=255K,2.720100000000e-06,2.720100e+00,3.250534660229e-05,32.505347,6.106163,0.273215044,443.503641,2.076842e+05,207.684,17.494653
T=255K,2.730100000000e-06,2.730100e+00,3.256631420063e-05,32.566314,6.096760,0.274760559,442.564072,2.076842e+05,207.684,17.433686
T=255K,2.740100000000e-06,2.740100e+00,3.262718846107e-05,32.627188,6.087426,0.276309497,441.622421,2.076842e+05,207.684,17.372812
T=255K,2.750100000000e-06,2.750100e+00,3.268797007552e-05,32.687970,6.078161,0.277861862,440.678688,2.076842e+05,207.684,17.312030
T=255K,2.760100000000e-06,2.760100e+00,3.274865973034e-05,32.748660,6.068965,0.279417654,439.732871,2.076842e+05,207.684,17.251340
T=255K,2.770100000000e-06,2.770100e+00,3.280925810640e-05,32.809258,6.059838,0.280976876,438.784969,2.076842e+05,207.684,17.190742
T=255K,2.780100000000e-06,2.780100e+00,3.286976587918e-05,32.869766,6.050777,0.282539529,437.834981,2.076842e+05,207.684,17.130234
T=255K,2.790100000000e-06,2.790100e+00,3.293018371884e-05,32.930184,6.041784,0.284105616,436.882906,2.076842e+05,207.684,17.069816
T=255K,2.800100000000e-06,2.800100e+00,3.299051229030e-05,32.990512,6.032857,0.285675139,435.928741,2.076842e+05,207.684,17.009488
T=255K,2.810100000000e-06,2.810100e+00,3.305075225332e-05,33.050752,6.023996,0.287248101,434.972487,2.076842e+05,207.684,16.949248
T=255K,2.820100000000e-06,2.820100e+00,3.311090426256e-05,33.110904,6.015201,0.288824502,434.014141,2.076842e+05,207.684,16.889096
T=255K,2.830100000000e-06,2.830100e+00,3.317096896765e-05,33.170969,6.006471,0.290404346,433.053702,2.076842e+05,207.684,16.829031
T=255K,2.840100000000e-06,2.840100e+00,3.323094701328e-05,33.230947,5.997805,0.291987635,432.091169,2.076842e+05,207.684,16.769053
T=255K,2.850100000000e-06,2.850100e+00,3.329083903925e-05,33.290839,5.989203,0.293574372,431.126539,2.076842e+05,207.684,16.709161
T=255K,2.860100000000e-06,2.860100e+00,3.335064568056e-05,33.350646,5.980664,0.295164559,430.159813,2.076842e+05,207.684,16.649354
T=255K,2.870100000000e-06,2.870100e+00,3.341036756747e-05,33.410368,5.972189,0.296758199,429.190987,2.076842e+05,207.684,16.589632
T=255K,2.880100000000e-06,2.880100e+00,3.347000532555e-05,33.470005,5.963776,0.298355294,428.220061,2.076842e+05,207.684,16.529995
T=255K,2.890100000000e-06,2.890100e+00,3.352955957579e-05,33.529560,5.955425,0.299955847,427.247033,2.076842e+05,207.684,16.470440
T=255K,2.900100000000e-06,2.900100e+00,3.358903093460e-05,33.589031,5.947136,0.301559860,426.271900,2.076842e+05,207.684,16.410969
T=255K,2.910100000000e-06,2.910100e+00,3.364842001395e-05,33.648420,5.938908,0.303167338,425.294662,2.076842e+05,207.684,16.351580
T=255K,2.920100000000e-06,2.920100e+00,3.370772742138e-05,33.707727,5.930741,0.304778282,424.315317,2.076842e+05,207.684,16.292273
T=255K,2.930100000000e-06,2.930100e+00,3.376695376007e-05,33.766954,5.922634,0.306392695,423.333862,2.076842e+05,207.684,16.233046
T=255K,2.940100000000e-06,2.940100e+00,3.382609962894e-05,33.826100,5.914587,0.308010581,422.350296,2.076842e+05,207.684,16.173900
T=255K,2.950100000000e-06,2.950100e+00,3.388516562266e-05,33.885166,5.906599,0.309631943,421.364617,2.076842e+05,207.684,16.114834
T=255K,2.960100000000e-06,2.960100e+00,3.394415233175e-05,33.944152,5.898671,0.311256783,420.376823,2.076842e+05,207.684,16.055848
T=255K,2.970100000000e-06,2.970100e+00,3.400306034260e-05,34.003060,5.890801,0.312885106,419.386913,2.076842e+05,207.684,15.996940
T=255K,2.980100000000e-06,2.980100e+00,3.406189023760e-05,34.061890,5.882989,0.314516914,418.394884,2.076842e+05,207.684,15.938110
T=255K,2.990100000000e-06,2.990100e+00,3.412064259510e-05,34.120643,5.875236,0.316152210,417.400733,2.076842e+05,207.684,15.879357
T=255K,3.000100000000e-06,3.000100e+00,3.417931798955e-05,34.179318,5.867539,0.317790999,416.404460,2.076842e+05,207.684,15.820682
T=255K,3.010100000000e-06,3.010100e+00,3.423791699152e-05,34.237917,5.859900,0.319433283,415.406062,2.076842e+05,207.684,15.762083
T=255K,3.020100000000e-06,3.020100e+00,3.429644016777e-05,34.296440,5.852318,0.321079066,414.405537,2.076842e+05,207.684,15.703560
T=255K,3.030100000000e-06,3.030100e+00,3.435488808128e-05,34.354888,5.844791,0.322728352,413.402882,2.076842e+05,207.684,15.645112
T=255K,3.040100000000e-06,3.040100e+00,3.441326129135e-05,34.413261,5.837321,0.324381144,412.398096,2.076842e+05,207.684,15.586739
T=255K,3.050100000000e-06,3.050100e+00,3.447156035360e-05,34.471560,5.829906,0.326037446,411.391175,2.076842e+05,207.684,15.528440
T=255K,3.060100000000e-06,3.060100e+00,3.452978582006e-05,34.529786,5.822547,0.327697263,410.382119,2.076842e+05,207.684,15.470214
T=255K,3.070100000000e-06,3.070100e+00,3.458793823923e-05,34.587938,5.815242,0.329360597,409.370924,2.076842e+05,207.684,15.412062
T=255K,3.080100000000e-06,3.080100e+00,3.464601815609e-05,34.646018,5.807992,0.331027452,408.357587,2.076842e+05,207.684,15.353982
T=255K,3.090100000000e-06,3.090100e+00,3.470402611220e-05,34.704026,5.800796,0.332697834,407.342108,2.076842e+05,207.684,15.295974
T=255K,3.100100000000e-06,3.100100e+00,3.476196264572e-05,34.761963,5.793653,0.334371745,406.324483,2.076842e+05,207.684,15.238037
T=255K,3.110100000000e-06,3.110100e+00,3.481982829146e-05,34.819828,5.786565,0.336049190,405.304709,2.076842e+05,207.684,15.180172
T=255K,3.120100000000e-06,3.120100e+00,3.487762358097e-05,34.877624,5.779529,0.337730173,404.282784,2.076842e+05,207.684,15.122376
T=255K,3.130100000000e-06,3.130100e+00,3.493534904252e-05,34.935349,5.772546,0.339414698,403.258706,2.076842e+05,207.684,15.064651
T=255K,3.140100000000e-06,3.140100e+00,3.499300520121e-05,34.993005,5.765616,0.341102771,402.232472,2.076842e+05,207.684,15.006995
T=255K,3.150100000000e-06,3.150100e+00,3.505059257900e-05,35.050593,5.758738,0.342794394,401.204079,2.076842e+05,207.684,14.949407
T=255K,3.160100000000e-06,3.160100e+00,3.510811169474e-05,35.108112,5.751912,0.344489573,400.173524,2.076842e+05,207.684,14.891888
T=255K,3.170100000000e-06,3.170100e+00,3.516556306424e-05,35.165563,5.745137,0.346188312,399.140805,2.076842e+05,207.684,14.834437
T=255K,3.180100000000e-06,3.180100e+00,3.522294720030e-05,35.222947,5.738414,0.347890616,398.105919,2.076842e+05,207.684,14.777053
T=255K,3.190100000000e-06,3.190100e+00,3.528026461279e-05,35.280265,5.731741,0.349596489,397.068863,2.076842e+05,207.684,14.719735
T=255K,3.200100000000e-06,3.200100e+00,3.533751580864e-05,35.337516,5.725120,0.351305936,396.029634,2.076842e+05,207.684,14.662484
T=255K,3.210100000000e-06,3.210100e+00,3.539470129192e-05,35.394701,5.718548,0.353018963,394.988229,2.076842e+05,207.684,14.605299
T=255K,3.220100000000e-06,3.220100e+00,3.545182156391e-05,35.451822,5.712027,0.354735573,393.944646,2.076842e+05,207.684,14.548178
T=255K,3.230100000000e-06,3.230100e+00,3.550887712308e-05,35.508877,5.705556,0.356455772,392.898881,2.076842e+05,207.684,14.491123
T=255K,3.240100000000e-06,3.240100e+00,3.556586846519e-05,35.565868,5.699134,0.358179565,391.850930,2.076842e+05,207.684,14.434132
T=255K,3.250100000000e-06,3.250100e+00,3.562279608330e-05,35.622796,5.692762,0.359906956,390.800793,2.076842e+05,207.684,14.377204
T=255K,3.260100000000e-06,3.260100e+00,3.567966046786e-05,35.679660,5.686438,0.361637952,389.748463,2.076842e+05,207.684,14.320340
T=255K,3.270100000000e-06,3.270100e+00,3.573646210667e-05,35.736462,5.680164,0.363372558,388.693940,2.076842e+05,207.684,14.263538
T=255K,3.280100000000e-06,3.280100e+00,3.579320148501e-05,35.793201,5.673938,0.365110778,387.637219,2.076842e+05,207.684,14.206799
T=255K,3.290100000000e-06,3.290100e+00,3.584987908564e-05,35.849879,5.667760,0.366852618,386.578298,2.076842e+05,207.684,14.150121
T=255K,3.300100000000e-06,3.300100e+00,3.590649538883e-05,35.906495,5.661630,0.368598083,385.517172,2.076842e+05,207.684,14.093505
T=255K,3.310100000000e-06,3.310100e+00,3.596305087244e-05,35.963051,5.655548,0.370347180,384.453839,2.076842e+05,207.684,14.036949
T=255K,3.320100000000e-06,3.320100e+00,3.601954601191e-05,36.019546,5.649514,0.372099913,383.388295,2.076842e+05,207.684,13.980454
T=255K,3.330100000000e-06,3.330100e+00,3.607598128037e-05,36.075981,5.643527,0.373856289,382.320537,2.076842e+05,207.684,13.924019
T=255K,3.340100000000e-06,3.340100e+00,3.613235714862e-05,36.132357,5.637587,0.375616313,381.250561,2.076842e+05,207.684,13.867643
T=255K,3.350100000000e-06,3.350100e+00,3.618867408518e-05,36.188674,5.631694,0.377379991,380.178363,2.076842e+05,207.684,13.811326
T=255K,3.360100000000e-06,3.360100e+00,3.624493255635e-05,36.244933,5.625847,0.379147329,379.103941,2.076842e+05,207.684,13.755067
T=255K,3.370100000000e-06,3.370100e+00,3.630113302626e-05,36.301133,5.620047,0.380918333,378.027290,2.076842e+05,207.684,13.698867
T=255K,3.380100000000e-06,3.380100e+00,3.635727595686e-05,36.357276,5.614293,0.382693009,376.948406,2.076842e+05,207.684,13.642724
T=255K,3.390100000000e-06,3.390100e+00,3.641336180801e-05,36.413362,5.608585,0.384471362,375.867287,2.076842e+05,207.684,13.586638
T=255K,3.400100000000e-06,3.400100e+00,3.646939103749e-05,36.469391,5.602923,0.386253401,374.783928,2.076842e+05,207.684,13.530609
T=255K,3.410100000000e-06,3.410100e+00,3.652536410105e-05,36.525364,5.597306,0.388039130,373.698325,2.076842e+05,207.684,13.474636
